"id","data_version","date","months","garagem","terraco","piscina","terreno","centroid","pva_m2","data_private","data_public","ecd","cfr","thumbnail","classe_energetica_id","cp7_id","estado","gama","situacao_mercado_id","tipo","tipologia","concelho_id","freguesia_id","regiao_id"
2541244,202110,"2020-07-01",15,False,False,False,False,"0101000020E610000009EA9B011C4B22C0D2D9F25FDA5A4340",10640,"{""pv"": 500000, ""pva"": 532000, ""coef"": 106.000, ""meses"": 4, ""pv_m2"": 10000}","{""cp"": ""1200-353 LISBOA"", ""abp"": 50, ""concelho"": ""Lisboa"", ""freguesia"": ""Misericórdia"", ""n_quartos"": 1, ""orginal_cfr"": ""120181103-535"", ""percentil_pva"": 74, ""ano_construcao"": 2020}",219,"fbb90f964848625e15aa97342f44c628",NULL,5,1200353,1,3,2,1,2,110600,110661,1
2541246,202110,"2020-06-01",16,False,False,False,False,"0101000020E61000006135DD85C26722C076CE4700D45A4340",3911,"{""pv"": 164000, ""pva"": 176000, ""coef"": 107.000, ""meses"": 1, ""pv_m2"": 3644}","{""cp"": ""1300-003 LISBOA"", ""abp"": 45, ""concelho"": ""Lisboa"", ""freguesia"": ""Ajuda"", ""n_quartos"": 1, ""orginal_cfr"": ""120181103-537"", ""percentil_pva"": 12, ""ano_construcao"": 1950}",219,"9ea8cf2f0be47f3abbf0455fbbe24824",NULL,6,1300003,2,1,2,1,2,110600,110601,1
2541249,202110,"2020-12-01",10,False,False,False,False,"0101000020E61000008E4AC63EBC7922C0ABCC73C876554340",1603,"{""pv"": 751700, ""pva"": 830700, ""coef"": 110.000, ""meses"": 6, ""pv_m2"": 1451}","{""cp"": ""2825-831 TRAFARIA"", ""abp"": 518, ""concelho"": ""Almada"", ""freguesia"": ""UF Caparica e Trafaria"", ""n_quartos"": 7, ""orginal_cfr"": ""120181103-540"", ""percentil_pva"": 98, ""ano_construcao"": 1977}",219,"b021f70385e3d100b16fc484eed921b4",NULL,6,2825831,2,4,1,2,8,150300,150313,1
2541250,202110,"2021-01-01",9,False,False,False,False,"0101000020E61000006CDBCFE0F14E22C0BA37D8FEC25A4340",3452,"{""pv"": 176500, ""pva"": 189900, ""coef"": 108.000, ""meses"": 6, ""pv_m2"": 3209}","{""cp"": ""1200-754 LISBOA"", ""abp"": 55, ""concelho"": ""Lisboa"", ""freguesia"": ""Estrela"", ""n_quartos"": 1, ""orginal_cfr"": ""120181103-542"", ""percentil_pva"": 15, ""ano_construcao"": 1951}",219,"ddec23759b22afa376e97c31258e2e37",NULL,6,1200754,2,1,2,1,2,110600,110660,1
2541439,202110,"2020-05-01",17,False,False,False,False,"0101000020E61000001A27A4864D4B22C04FC574BEAB5F4340",3819,"{""pv"": 420000, ""pva"": 450700, ""coef"": 107.000, ""meses"": 12, ""pv_m2"": 3559}","{""cp"": ""1700-157 LISBOA"", ""abp"": 118, ""concelho"": ""Lisboa"", ""freguesia"": ""Alvalade"", ""n_quartos"": 4, ""orginal_cfr"": ""120181165-263"", ""percentil_pva"": 66, ""ano_construcao"": 1987}",219,"f152b7c24bee8879a35ffc5fd35c7229",NULL,6,1700157,2,3,2,1,5,110600,110654,1
2541333,202110,"2020-07-01",15,False,False,False,False,"0101000020E61000006135DD85C26722C076CE4700D45A4340",4688,"{""pv"": 189500, ""pva"": 201600, ""coef"": 106.000, ""meses"": 2, ""pv_m2"": 4407}","{""cp"": ""1300-003 LISBOA"", ""abp"": 43, ""concelho"": ""Lisboa"", ""freguesia"": ""Ajuda"", ""n_quartos"": 1, ""orginal_cfr"": ""120181138-544"", ""percentil_pva"": 18, ""ano_construcao"": 1974}",219,"98e661f0e03244def615006ae97edd84",NULL,5,1300003,2,1,3,1,2,110600,110601,1
2541334,202110,"2020-12-01",10,False,False,False,False,"0101000020E610000070EE51ADF54822C0D369DD06B55E4340",5270,"{""pv"": 280000, ""pva"": 300400, ""coef"": 107.000, ""meses"": 7, ""pv_m2"": 4912}","{""cp"": ""1000-020 LISBOA"", ""abp"": 57, ""concelho"": ""Lisboa"", ""freguesia"": ""Avenidas Novas"", ""n_quartos"": 1, ""orginal_cfr"": ""120181138-545"", ""percentil_pva"": 42, ""ano_construcao"": 1970}",219,"c81868aac7399d682e98dabbfb8536e2",NULL,5,1000020,2,2,2,1,2,110600,110657,1
2541641,202110,"2021-09-01",1,False,False,False,False,"0101000020E6100000904BC678674322C088C55EDE525C4340",3969,"{""pv"": 396900, ""pva"": 396900, ""coef"": 100.000, ""meses"": 16, ""pv_m2"": 3969}","{""cp"": ""1170-113 LISBOA"", ""abp"": 100, ""concelho"": ""Lisboa"", ""freguesia"": ""S Vicente"", ""n_quartos"": 1, ""orginal_cfr"": ""120181244-65"", ""percentil_pva"": 59, ""ano_construcao"": 1939}",219,"3d82182ff2e49e4922cc768b8634a94a",NULL,6,1170113,2,3,3,1,2,110600,110667,1
2541452,202110,"2020-06-01",16,False,False,False,False,"0101000020E61000000787EEC4724C22C0641415BB475D4340",3203,"{""pv"": 406100, ""pva"": 435700, ""coef"": 107.000, ""meses"": 5, ""pv_m2"": 2986}","{""cp"": ""1050-010 LISBOA"", ""abp"": 136, ""concelho"": ""Lisboa"", ""freguesia"": ""Avenidas Novas"", ""n_quartos"": 2, ""orginal_cfr"": ""120181165-281"", ""percentil_pva"": 65, ""ano_construcao"": 1950}",219,"a97530d25db1bee1fda3a1a7795df149",NULL,3,1050010,2,3,1,1,3,110600,110657,1
2541458,202110,"2020-07-01",15,False,False,False,False,"0101000020E61000001F7F6498E57A22C0574F7B84F95B4340",2327,"{""pv"": 414500, ""pva"": 460900, ""coef"": 111.000, ""meses"": 2, ""pv_m2"": 2093}","{""cp"": ""2795-010 LINDA A VELHA"", ""abp"": 198, ""concelho"": ""Oeiras"", ""freguesia"": ""UF Algés e Linda-a-Velha"", ""n_quartos"": 3, ""orginal_cfr"": ""120181165-291"", ""percentil_pva"": 76, ""ano_construcao"": 2003}",219,"4700d2ec5e20f6926036a6d27a24567d",NULL,6,2795010,2,4,2,1,4,111000,111012,1
2541459,202110,"2020-11-01",11,False,False,False,False,"0101000020E6100000AFF25AC2076822C0123A01B02E5F4340",2043,"{""pv"": 338900, ""pva"": 363700, ""coef"": 107.000, ""meses"": 6, ""pv_m2"": 1904}","{""cp"": ""1500-117 LISBOA"", ""abp"": 178, ""concelho"": ""Lisboa"", ""freguesia"": ""Benfica"", ""n_quartos"": 3, ""orginal_cfr"": ""120181165-292"", ""percentil_pva"": 54, ""ano_construcao"": 2009}",219,"37bb22c000d991304412f2001cd233df",NULL,3,1500117,2,3,1,1,4,110600,110608,1
2541460,202110,"2020-07-01",15,False,False,False,False,"0101000020E6100000AFF25AC2076822C0123A01B02E5F4340",1845,"{""pv"": 308700, ""pva"": 328500, ""coef"": 106.000, ""meses"": 2, ""pv_m2"": 1734}","{""cp"": ""1500-117 LISBOA"", ""abp"": 178, ""concelho"": ""Lisboa"", ""freguesia"": ""Benfica"", ""n_quartos"": 3, ""orginal_cfr"": ""120181165-293"", ""percentil_pva"": 48, ""ano_construcao"": 2009}",219,"6a662159577f65bcbf10ea5e081c79e2",NULL,3,1500117,2,2,4,1,4,110600,110608,1
2541512,202110,"2020-05-01",17,False,False,False,False,"0101000020E6100000C7199564B57122C05CD92E021D5E4340",2990,"{""pv"": 667000, ""pva"": 735700, ""coef"": 110.000, ""meses"": 7, ""pv_m2"": 2711}","{""cp"": ""2610-068 AMADORA"", ""abp"": 246, ""concelho"": ""Amadora"", ""freguesia"": ""Alfragide"", ""n_quartos"": 4, ""orginal_cfr"": ""120181204-165"", ""percentil_pva"": 100, ""ano_construcao"": 2002}",219,"04c84ff9aa9c10d76a18b3464240daa1",NULL,3,2610068,2,4,1,2,8,111500,111512,1
2541519,202110,"2020-08-01",14,False,False,False,False,"0101000020E610000030BA4F9D2D5A22C0A02C21C43A614340",3639,"{""pv"": 581500, ""pva"": 618700, ""coef"": 106.000, ""meses"": 5, ""pv_m2"": 3421}","{""cp"": ""1600-876 LISBOA"", ""abp"": 170, ""concelho"": ""Lisboa"", ""freguesia"": ""Lumiar"", ""n_quartos"": 3, ""orginal_cfr"": ""120181204-179"", ""percentil_pva"": 80, ""ano_construcao"": 2005}",219,"937cf24e49068bb797fa82c80ef26ddd",NULL,3,1600876,2,4,3,1,4,110600,110618,1
2541575,202110,"2020-08-01",14,False,False,False,False,"0101000020E6100000A712AA438A6222C059526A06A3644340",2200,"{""pv"": 165000, ""pva"": 176000, ""coef"": 107.000, ""meses"": 1, ""pv_m2"": 2063}","{""cp"": ""2675-535 ODIVELAS"", ""abp"": 80, ""concelho"": ""Odivelas"", ""freguesia"": ""Odivelas"", ""n_quartos"": 2, ""orginal_cfr"": ""120181213-107"", ""percentil_pva"": 46, ""ano_construcao"": 2008}",219,"ce3e77bb184ef2d43fe412584b2665d4",NULL,5,2675535,2,2,4,1,3,111600,111603,1
2541604,202110,"2021-10-01",0,False,False,False,False,"0101000020E610000085E2759A584822C0CFE2BD51485D4340",2853,"{""pv"": 185500, ""pva"": 185500, ""coef"": 100.000, ""meses"": 20, ""pv_m2"": 2854}","{""cp"": ""1150-170 LISBOA"", ""abp"": 65, ""concelho"": ""Lisboa"", ""freguesia"": ""Arroios"", ""n_quartos"": 3, ""orginal_cfr"": ""120181213-97"", ""percentil_pva"": 14, ""ano_construcao"": 1949}",219,"7caf91a1ef8d80e9b4fdbf657c6a62ae",NULL,6,1150170,2,1,1,1,4,110600,110656,1
2541634,202110,"2021-10-01",0,False,False,False,False,"0101000020E61000006BD135A5526422C06AA531D60E674340",1028,"{""pv"": 372300, ""pva"": 372300, ""coef"": 100.000, ""meses"": 30, ""pv_m2"": 1028}","{""cp"": ""2620-199 RAMADA"", ""abp"": 362, ""concelho"": ""Odivelas"", ""freguesia"": ""UF Ramada e Caneças"", ""n_quartos"": 4, ""orginal_cfr"": ""120181244-56"", ""percentil_pva"": 89, ""ano_construcao"": 1982}",219,"b614f053902d0727b2fe7ca0d8c1ec14",NULL,6,2620199,2,4,1,2,8,111600,111610,1
2541643,202110,"2021-09-01",1,False,False,False,False,"0101000020E6100000AB7618569B6122C0E46D009159614340",3721,"{""pv"": 454000, ""pva"": 454000, ""coef"": 100.000, ""meses"": 16, ""pv_m2"": 3721}","{""cp"": ""1600-584 LISBOA"", ""abp"": 122, ""concelho"": ""Lisboa"", ""freguesia"": ""Carnide"", ""n_quartos"": 2, ""orginal_cfr"": ""120181244-67"", ""percentil_pva"": 67, ""ano_construcao"": 1994}",219,"f3fa790b9b89148174cae79def65d93a",NULL,5,1600584,2,3,3,1,3,110600,110611,1
2541678,202110,"2021-01-01",9,False,False,False,False,"0101000020E61000007D2574BD8B5622C09643E6255A624340",3932,"{""pv"": 314400, ""pva"": 338200, ""coef"": 108.000, ""meses"": 5, ""pv_m2"": 3656}","{""cp"": ""1600-468 LISBOA"", ""abp"": 86, ""concelho"": ""Lisboa"", ""freguesia"": ""Lumiar"", ""n_quartos"": 2, ""orginal_cfr"": ""120181260-25"", ""percentil_pva"": 50, ""ano_construcao"": 2005}",219,"f32dc12b5638d5c2a6b116c237214c25",NULL,4,1600468,2,2,4,1,3,110600,110618,1
2541752,202110,"2020-06-01",16,False,False,False,False,"0101000020E61000001CA578801A4922C0D9269154115D4340",5331,"{""pv"": 318000, ""pva"": 341200, ""coef"": 107.000, ""meses"": 8, ""pv_m2"": 4969}","{""cp"": ""1150-185 LISBOA"", ""abp"": 64, ""concelho"": ""Lisboa"", ""freguesia"": ""Arroios"", ""n_quartos"": 2, ""orginal_cfr"": ""120181280-112"", ""percentil_pva"": 50, ""ano_construcao"": 1988}",219,"92264afdbbb35b0ba62d0786e4ae6be6",NULL,5,1150185,2,2,1,1,3,110600,110656,1
2541760,202110,"2020-11-01",11,False,False,False,False,"0101000020E6100000F9CC78AC304122C01BC163CBB45C4340",2723,"{""pv"": 165000, ""pva"": 177000, ""coef"": 107.000, ""meses"": 4, ""pv_m2"": 2538}","{""cp"": ""1170-148 LISBOA"", ""abp"": 65, ""concelho"": ""Lisboa"", ""freguesia"": ""Penha de França"", ""n_quartos"": 2, ""orginal_cfr"": ""120181280-124"", ""percentil_pva"": 12, ""ano_construcao"": 1951}",219,"d8b5d8e7661213d794fb48b57ef84c93",NULL,8,1170148,2,1,2,1,3,110600,110663,1
2541763,202110,"2020-10-01",12,False,False,False,False,"0101000020E610000010B22C98F84A22C06A62AA2E9A5D4340",3995,"{""pv"": 778300, ""pva"": 835100, ""coef"": 107.000, ""meses"": 3, ""pv_m2"": 3724}","{""cp"": ""1050-118 LISBOA"", ""abp"": 209, ""concelho"": ""Lisboa"", ""freguesia"": ""Avenidas Novas"", ""n_quartos"": 4, ""orginal_cfr"": ""120181280-132"", ""percentil_pva"": 90, ""ano_construcao"": 2002}",219,"0135ff2bd6e17c6c7e5600f84eb9088d",NULL,4,1050118,2,4,4,1,5,110600,110657,1
2541700,202110,"2020-07-01",15,False,False,False,False,"0101000020E61000007D2574BD8B5622C09643E6255A624340",3718,"{""pv"": 290000, ""pva"": 308600, ""coef"": 106.000, ""meses"": 5, ""pv_m2"": 3494}","{""cp"": ""1600-468 LISBOA"", ""abp"": 83, ""concelho"": ""Lisboa"", ""freguesia"": ""Lumiar"", ""n_quartos"": 2, ""orginal_cfr"": ""120181265-132"", ""percentil_pva"": 44, ""ano_construcao"": 2004}",219,"b57750e26ff25550d4a21ec20cf2cd82",NULL,5,1600468,2,2,2,1,3,110600,110618,1
2541793,202110,"2020-04-01",18,False,False,False,False,"0101000020E6100000E7D0D394255722C0D9D21F717A6A4340",2681,"{""pv"": 256800, ""pva"": 268100, ""coef"": 104.000, ""meses"": 16, ""pv_m2"": 2568}","{""cp"": ""2670-474 LOURES"", ""abp"": 100, ""concelho"": ""Loures"", ""freguesia"": ""Loures"", ""n_quartos"": 3, ""orginal_cfr"": ""120181280-93"", ""percentil_pva"": 73, ""ano_construcao"": 2013}",219,"a00dc4c27f3cd6805ad3c5b52d3d7091",NULL,3,2670474,2,3,1,1,4,110700,110707,1
2541876,202110,"2020-09-01",13,False,False,False,False,"0101000020E61000008547ED0EC12122C083D1B4DD67544340",969,"{""pv"": 76000, ""pva"": 83400, ""coef"": 110.000, ""meses"": 3, ""pv_m2"": 884}","{""cp"": ""2830-080 BARREIRO"", ""abp"": 86, ""concelho"": ""Barreiro"", ""freguesia"": ""UF Alto Seixalinho e Sto André"", ""n_quartos"": 3, ""orginal_cfr"": ""120181338-75"", ""percentil_pva"": 38, ""ano_construcao"": 1970}",219,"9d7129aab80c5ad573d01268ac587c0b",NULL,5,2830080,2,2,2,1,4,150400,150409,1
2541810,202110,"2020-03-01",19,False,False,False,False,"0101000020E6100000C4D8C31099A022C0E5F9465341644340",1723,"{""pv"": 103800, ""pva"": 124100, ""coef"": 120.000, ""meses"": 1, ""pv_m2"": 1442}","{""cp"": ""2635-287 RIO DE MOURO"", ""abp"": 72, ""concelho"": ""Sintra"", ""freguesia"": ""Rio de Mouro"", ""n_quartos"": 2, ""orginal_cfr"": ""120181314-45"", ""percentil_pva"": 36, ""ano_construcao"": 1992}",219,"83c44bf0c499552118cc4eda5b8ff474",NULL,5,2635287,2,2,4,1,3,111100,111108,1
2541811,202110,"2020-06-01",16,False,False,False,False,"0101000020E6100000C4D8C31099A022C0E5F9465341644340",1536,"{""pv"": 95000, ""pva"": 110600, ""coef"": 116.000, ""meses"": 2, ""pv_m2"": 1319}","{""cp"": ""2635-287 RIO DE MOURO"", ""abp"": 72, ""concelho"": ""Sintra"", ""freguesia"": ""Rio de Mouro"", ""n_quartos"": 2, ""orginal_cfr"": ""120181314-46"", ""percentil_pva"": 26, ""ano_construcao"": 1992}",219,"0766265172e9d0f32765e3e5b2b7883b",NULL,5,2635287,2,2,2,1,3,111100,111108,1
2541816,202110,"2020-09-01",13,False,False,False,False,"0101000020E6100000EF9119E4383D22C02FD31F2FDE634340",2965,"{""pv"": 170000, ""pva"": 180900, ""coef"": 106.000, ""meses"": 1, ""pv_m2"": 2787}","{""cp"": ""1800-153 LISBOA"", ""abp"": 61, ""concelho"": ""Lisboa"", ""freguesia"": ""Olivais"", ""n_quartos"": 2, ""orginal_cfr"": ""120181314-51"", ""percentil_pva"": 13, ""ano_construcao"": 1991}",219,"17bb17431b9d04b506ab497f3d93372b",NULL,6,1800153,2,1,2,1,3,110600,110633,1
2541817,202110,"2021-02-01",8,False,False,False,False,"0101000020E61000002AC2F28C225022C069441FE2555B4340",3768,"{""pv"": 609400, ""pva"": 655800, ""coef"": 108.000, ""meses"": 6, ""pv_m2"": 3502}","{""cp"": ""1200-672 LISBOA"", ""abp"": 174, ""concelho"": ""Lisboa"", ""freguesia"": ""Estrela"", ""n_quartos"": 4, ""orginal_cfr"": ""120181314-52"", ""percentil_pva"": 83, ""ano_construcao"": 2016}",219,"3b629d0ccca87265dd45510b135a844c",NULL,5,1200672,2,4,1,1,5,110600,110660,1
2541970,202110,"2021-01-01",9,False,False,False,False,"0101000020E61000006CA191F3F15822C06429ED6877614340",5460,"{""pv"": 345100, ""pva"": 371300, ""coef"": 108.000, ""meses"": 12, ""pv_m2"": 5075}","{""cp"": ""1600-662 LISBOA"", ""abp"": 68, ""concelho"": ""Lisboa"", ""freguesia"": ""Lumiar"", ""n_quartos"": 1, ""orginal_cfr"": ""120181390-36"", ""percentil_pva"": 56, ""ano_construcao"": 2002}",219,"511a60ac5b056dcb20f70c5006ac7c8c",NULL,3,1600662,2,3,3,1,2,110600,110618,1
2542137,202110,"2020-11-01",11,False,False,False,False,"0101000020E61000006F49ABAD1A7522C05EC1F4C577594340",3036,"{""pv"": 165000, ""pva"": 182200, ""coef"": 110.000, ""meses"": 6, ""pv_m2"": 2750}","{""cp"": ""1495-001 ALGÉS"", ""abp"": 60, ""concelho"": ""Oeiras"", ""freguesia"": ""UF Algés e Linda-a-Velha"", ""n_quartos"": 2, ""orginal_cfr"": ""120181445-27"", ""percentil_pva"": 23, ""ano_construcao"": 1988}",219,"a331091721318a1a246d16c8beb1bb27",NULL,5,1495001,2,1,4,1,3,111000,111012,1
2542069,202110,"2020-03-01",19,False,False,False,False,"0101000020E61000005B0CB1094F5322C0ABBDFC0C77694340",1952,"{""pv"": 149000, ""pva"": 156200, ""coef"": 105.000, ""meses"": 1, ""pv_m2"": 1863}","{""cp"": ""2670-493 LOURES"", ""abp"": 80, ""concelho"": ""Loures"", ""freguesia"": ""Loures"", ""n_quartos"": 2, ""orginal_cfr"": ""120181422-40"", ""percentil_pva"": 46, ""ano_construcao"": 1977}",219,"d7907b5a2212a735922ed639fb56653b",NULL,6,2670493,2,2,2,1,3,110700,110707,1
2542074,202110,"2020-07-01",15,False,False,False,False,"0101000020E61000004EC1422FA15622C0890DB32397614340",3013,"{""pv"": 254900, ""pva"": 271200, ""coef"": 106.000, ""meses"": 0, ""pv_m2"": 2832}","{""cp"": ""1600-595 LISBOA"", ""abp"": 90, ""concelho"": ""Lisboa"", ""freguesia"": ""Lumiar"", ""n_quartos"": 2, ""orginal_cfr"": ""120181422-49"", ""percentil_pva"": 36, ""ano_construcao"": 1989}",219,"c5a27e108ac4eac0c5b05b14d6edda83",NULL,5,1600595,2,2,4,1,3,110600,110618,1
2542095,202110,"2020-08-01",14,False,False,False,False,"0101000020E6100000123F2706465722C0845F6E20F25E4340",3601,"{""pv"": 220000, ""pva"": 234100, ""coef"": 106.000, ""meses"": 12, ""pv_m2"": 3385}","{""cp"": ""1500-071 LISBOA"", ""abp"": 65, ""concelho"": ""Lisboa"", ""freguesia"": ""S Domingos de Benfica"", ""n_quartos"": 2, ""orginal_cfr"": ""120181440-11"", ""percentil_pva"": 26, ""ano_construcao"": 1890}",219,"25cd88fe82998836fc0a387f5ef2c7e7",NULL,6,1500071,2,2,2,1,3,110600,110639,1
2542108,202110,"2020-06-01",16,False,False,False,False,"0101000020E6100000CEDAD04155C122C01A8D5B50085A4340",3190,"{""pv"": 270100, ""pva"": 287100, ""coef"": 106.000, ""meses"": 3, ""pv_m2"": 3001}","{""cp"": ""2765-001 ESTORIL"", ""abp"": 90, ""concelho"": ""Cascais"", ""freguesia"": ""UF Cascais e Estoril"", ""n_quartos"": 3, ""orginal_cfr"": ""120181443-13"", ""percentil_pva"": 40, ""ano_construcao"": 1967}",219,"4472a7379950db654a3b3e4b257467bf",NULL,6,2765001,2,2,4,1,4,110500,110508,1
2542113,202110,"2020-12-01",10,False,False,False,False,"0101000020E6100000A13A5DE321AE22C059AFB70700594340",2493,"{""pv"": 180000, ""pva"": 187000, ""coef"": 104.000, ""meses"": 3, ""pv_m2"": 2400}","{""cp"": ""2775-537 CARCAVELOS"", ""abp"": 75, ""concelho"": ""Cascais"", ""freguesia"": ""UF Carcavelos e Parede"", ""n_quartos"": 1, ""orginal_cfr"": ""120181443-19"", ""percentil_pva"": 16, ""ano_construcao"": 2001}",219,"f2704366bf31c34e39f3363dfa59f2d8",NULL,4,2775537,2,1,4,1,2,110500,110507,1
2541972,202110,"2020-03-01",19,False,False,False,False,"0101000020E6100000FB22A6E6A07722C04233BA49AD514340",3621,"{""pv"": 119900, ""pva"": 137600, ""coef"": 115.000, ""meses"": 1, ""pv_m2"": 3155}","{""cp"": ""2825-278 COSTA DE CAPARICA"", ""abp"": 38, ""concelho"": ""Almada"", ""freguesia"": ""Costa da Caparica"", ""n_quartos"": 1, ""orginal_cfr"": ""120181390-38"", ""percentil_pva"": 36, ""ano_construcao"": 1977}",219,"6f34dc3d2fb20aa652c2efcfde3fa9d2",NULL,5,2825278,2,2,4,1,2,150300,150303,1
2541974,202110,"2021-05-01",5,False,False,False,False,"0101000020E6100000E4FE7E8C144322C0F596BC4B735C4340",2274,"{""pv"": 199500, ""pva"": 204700, ""coef"": 103.000, ""meses"": 12, ""pv_m2"": 2217}","{""cp"": ""1170-017 LISBOA"", ""abp"": 90, ""concelho"": ""Lisboa"", ""freguesia"": ""S Vicente"", ""n_quartos"": 2, ""orginal_cfr"": ""120181390-40"", ""percentil_pva"": 19, ""ano_construcao"": 1951}",219,"8ed1258d0067007a8af6ae7aafe91639",NULL,7,1170017,2,1,1,1,3,110600,110667,1
2542202,202110,"2020-09-01",13,False,False,False,False,"0101000020E6100000D2B872214F4D22C0EF73198AFD5A4340",3070,"{""pv"": 207800, ""pva"": 221100, ""coef"": 106.000, ""meses"": 4, ""pv_m2"": 2886}","{""cp"": ""1200-349 LISBOA"", ""abp"": 72, ""concelho"": ""Lisboa"", ""freguesia"": ""Misericórdia"", ""n_quartos"": 1, ""orginal_cfr"": ""120181451-11"", ""percentil_pva"": 23, ""ano_construcao"": 1951}",219,"91f3e4ba7f678f0340ea72b1ed51ae72",NULL,8,1200349,2,1,4,1,2,110600,110661,1
2541989,202110,"2020-11-01",11,False,False,False,False,"0101000020E610000010F7E95C77C522C019D7AEBF5B664340",1763,"{""pv"": 106900, ""pva"": 119900, ""coef"": 112.000, ""meses"": 2, ""pv_m2"": 1572}","{""cp"": ""2710-523 SINTRA"", ""abp"": 68, ""concelho"": ""Sintra"", ""freguesia"": ""UF Sintra (S P Penaf., S Maria e S Miguel)"", ""n_quartos"": 1, ""orginal_cfr"": ""120181397-30"", ""percentil_pva"": 33, ""ano_construcao"": 1951}",219,"72885f05c5764c6626a977ddc51e1cb4",NULL,8,2710523,2,2,4,1,2,111100,111128,1
2542007,202110,"2020-07-01",15,False,False,False,False,"0101000020E6100000C9D1E4AE9A4722C0216B994EE35D4340",3660,"{""pv"": 206400, ""pva"": 219600, ""coef"": 106.000, ""meses"": 5, ""pv_m2"": 3440}","{""cp"": ""1000-172 LISBOA"", ""abp"": 60, ""concelho"": ""Lisboa"", ""freguesia"": ""Arroios"", ""n_quartos"": 1, ""orginal_cfr"": ""120181405-13"", ""percentil_pva"": 23, ""ano_construcao"": 1951}",219,"4317f5dfb46af63198bb4adb41856aca",NULL,6,1000172,2,1,1,1,2,110600,110656,1
2542014,202110,"2021-07-01",3,False,False,False,False,"0101000020E6100000217459177A4222C059AC1BCE805C4340",1923,"{""pv"": 125000, ""pva"": 125000, ""coef"": 100.000, ""meses"": 7, ""pv_m2"": 1923}","{""cp"": ""1170-026 LISBOA"", ""abp"": 65, ""concelho"": ""Lisboa"", ""freguesia"": ""Penha de França"", ""n_quartos"": 3, ""orginal_cfr"": ""120181405-23"", ""percentil_pva"": 3, ""ano_construcao"": 1937}",219,"40df69be5d0a5c9372b66d2e23466318",NULL,6,1170026,2,1,1,1,4,110600,110663,1
2542291,202110,"2021-05-01",5,False,False,False,False,"0101000020E61000002CEB154E868622C09E97CCA9CB614340",1207,"{""pv"": 60200, ""pva"": 61600, ""coef"": 102.000, ""meses"": 7, ""pv_m2"": 1180}","{""cp"": ""2745-312 QUELUZ"", ""abp"": 51, ""concelho"": ""Sintra"", ""freguesia"": ""UF Massamá e Monte Abraão"", ""n_quartos"": 1, ""orginal_cfr"": ""120211016-440"", ""percentil_pva"": 2, ""ano_construcao"": 1988}",219,"1fb3b683acf52eac8620c4a6251c96e0",NULL,7,2745312,2,1,1,1,2,111100,111125,1
2542229,202110,"2021-10-01",0,False,False,False,False,"0101000020E61000003CF7FD1F50D222C022401BF399694340",3819,"{""pv"": 1100000, ""pva"": 1100000, ""coef"": 100.000, ""meses"": 17, ""pv_m2"": 3819}","{""cp"": ""2710-007 SINTRA"", ""abp"": 288, ""concelho"": ""Sintra"", ""freguesia"": ""UF Sintra (S P Penaf., S Maria e S Miguel)"", ""n_quartos"": 5, ""orginal_cfr"": ""120181459-2"", ""percentil_pva"": 98, ""ano_construcao"": 1987}",219,"46fc6ba7e04a0233da428cd674de58e9",NULL,3,2710007,2,4,1,2,8,111100,111128,1
2542300,202110,"2020-07-01",15,False,False,False,False,"0101000020E6100000BD701243A57322C0D0D5F3C1F45F4340",2004,"{""pv"": 90000, ""pva"": 98200, ""coef"": 109.000, ""meses"": 1, ""pv_m2"": 1837}","{""cp"": ""2720-326 AMADORA"", ""abp"": 49, ""concelho"": ""Amadora"", ""freguesia"": ""Alfragide"", ""n_quartos"": 1, ""orginal_cfr"": ""120211032-1090"", ""percentil_pva"": 17, ""ano_construcao"": 1983}",219,"cf012f0e431a7b8a35ee433c503a2e3d",NULL,6,2720326,2,1,2,1,2,111500,111512,1
